id,x,y,m,f,total
95688183,494702,285393,36808.58,38372.48,75181.06
95688184,494702,285443,35387.58,36899.46,72287.04
95688185,494702,285493,60876.22,49874.71,110750.93
95688186,494702,285543,67888.17,55580.31,123468.48
95688187,494702,285593,58613.81,47982.91,106596.72
95688188,494702,285643,51925.81,42548.43,94474.24
95688189,494702,285693,65993.33,54037.6,120030.93
95688190,494702,285743,61898.35,50697.48,112595.83
95688191,494702,285793,59687.7,65058.65,124746.35
95688192,494702,285843,84575.45,92171.73,176747.18
95688193,494702,285893,133629.49,145665.41,279294.9
95688194,494702,285943,116567.91,124974.96,241542.87
95688195,494702,285993,43850.1,47000.42,90850.52
95688196,494702,286043,29788.92,31895.24,61684.16
95688197,494702,286093,53269.07,60013.54,113282.61
95688198,494702,286143,48963.28,55169.37,104132.65
95688199,494702,286193,21939.43,21956.78,43896.21
95688200,494702,286243,21417.1,21391.67,42808.77
95688201,494702,286293,21309,21295.54,42604.54
95688202,494702,286343,22521.32,22475.97,44997.29
95688203,494702,286393,12495.49,12491.02,24986.51
95688204,494702,286443,12325.47,12343.91,24669.38
95688205,494702,286493,13103.25,13089.66,26192.91
95688206,494702,286543,6211.87,6401.13,12613
95688207,494702,286593,9856.49,9893.9,19750.39
95688208,494702,286643,12901.81,12894.78,25796.59
95688209,494702,286693,15048.33,15044.23,30092.56
95688210,494702,286743,16297.18,16278.68,32575.86
95688211,494702,286793,16629.95,16620.51,33250.46
95688257,494702,289093,5894.97,6719.97,12614.94
95688258,494702,289143,6025.46,6871.9,12897.36
95688259,494702,289193,6025.46,6871.9,12897.36
95688260,494702,289243,6025.46,6871.9,12897.36
95688261,494702,289293,6025.46,6871.9,12897.36
95688262,494702,289343,7779.73,8855.43,16635.16
95700321,494752,282843,54588.52,56767.62,111356.14
95700322,494752,282893,54588.52,56767.62,111356.14
95700323,494752,282943,54588.52,56767.62,111356.14
95700324,494752,282993,54588.52,56767.62,111356.14
95700325,494752,283043,17017.04,10842.49,27859.53
95700326,494752,283093,17017.04,10842.49,27859.53
95700327,494752,283143,17017.04,10842.49,27859.53
95700328,494752,283193,17017.04,10842.49,27859.53
95700329,494752,283243,17017.04,10842.49,27859.53
95700331,494752,283343,2872.11,1716.26,4588.37
95700332,494752,283393,9843.41,6235.45,16078.86
95700333,494752,283443,17484.09,11157.47,28641.56
95700334,494752,283493,49909.7,27871.33,77781.03
95700335,494752,283543,44028.62,24596.83,68625.45
95700336,494752,283593,49137.86,31027.88,80165.74
95700337,494752,283643,62951.87,55362.89,118314.76
95700338,494752,283693,53665.49,47175.95,100841.44
95700339,494752,283743,6599.42,5826.52,12425.94
95700340,494752,283793,9346.17,8244.8,17590.97
95700342,494752,283893,5852.47,7268.06,13120.53
95700343,494752,283943,11172.57,13952.03,25124.6
95700344,494752,283993,12275.81,15275.73,27551.54
95700345,494752,284043,12940.34,16078.59,29018.93
95700346,494752,284093,15967.12,19858.26,35825.38
95700347,494752,284143,126592.97,107636.93,234229.9
95700348,494752,284193,87986.06,90203.52,178189.58
95700349,494752,284243,75105.67,76939.78,152045.45
95700350,494752,284293,72495.7,74300.55,146796.25
95700351,494752,284343,78212.83,80101.32,158314.15
95700352,494752,284393,81688.4,83705,165393.4
95700353,494752,284443,74502.6,76326.34,150828.94
95700354,494752,284493,48002.07,58261.99,106264.06
95700355,494752,284543,53352.73,64586.95,117939.68
95700356,494752,284593,28350.88,34248.11,62598.99
95700357,494752,284643,58799.73,71140.18,129939.91
95700358,494752,284693,69411.85,83966.02,153377.87
95700359,494752,284743,42862.49,52012.13,94874.62
95700360,494752,284793,48174.25,58390.83,106565.08
95700361,494752,284843,22480.33,27305.2,49785.53
95700362,494752,284893,37236.63,44898.47,82135.1
95700363,494752,284943,43503.51,52478.34,95981.85
95700364,494752,284993,171.91,221.54,393.45
95700365,494752,285043,27432.33,34065.2,61497.53
95700366,494752,285093,33566.86,41730.52,75297.38
95700367,494752,285143,33180,41284.54,74464.54
95700369,494752,285243,13776.86,17131.16,30908.02
95700370,494752,285293,29271.04,36419.85,65690.89
95700371,494752,285343,25328.38,31543.87,56872.25
95700372,494752,285393,37037.86,38603.99,75641.85
95700373,494752,285443,8192.79,6685.13,14877.92
95700374,494752,285493,65219.09,53383.23,118602.32
95700375,494752,285543,79429.79,95441.48,174871.27
95700376,494752,285593,71042.9,85318.79,156361.69
95700377,494752,285643,63345.66,76200.03,139545.69
95700378,494752,285693,86420.6,103861.42,190282.02
95700379,494752,285743,64158.82,77041.16,141199.98
95700380,494752,285793,142893.04,153243.19,296136.23
95700381,494752,285843,132700.23,142294.1,274994.33
95700382,494752,285893,145637,156227.75,301864.75
95700383,494752,285943,50607.19,54193.95,104801.14
95700384,494752,285993,44182.9,47313.34,91496.24
95700385,494752,286043,43545.99,46635,90180.99
95700386,494752,286093,53579.13,57429.41,111008.54
95700387,494752,286143,38996.93,36910.8,75907.73
95700388,494752,286193,40148.92,37986.82,78135.74
95700389,494752,286243,19403.22,19355.74,38758.96
95700390,494752,286293,22108.89,22086.85,44195.74
95700391,494752,286343,14183.11,14195.62,28378.73
95700392,494752,286393,10128.2,10174.17,20302.37
95700393,494752,286443,3930.88,4052.58,7983.46
95700394,494752,286493,4604.45,4714.53,9318.98
95700395,494752,286543,9097.21,9160.74,18257.95
95700396,494752,286593,13257.81,13233.66,26491.47
95700397,494752,286643,15490.53,15479.52,30970.05
95700398,494752,286693,16300.69,16284.2,32584.89
95700399,494752,286743,16629.95,16620.51,33250.46
95700400,494752,286793,16629.95,16620.51,33250.46
95700401,494752,286843,16629.95,16620.51,33250.46
95700413,494752,287443,7750.06,8513.56,16263.62
95700414,494752,287493,7750.06,8513.56,16263.62
95700415,494752,287543,7750.06,8513.56,16263.62
95700446,494752,289093,5894.97,6719.97,12614.94
95700447,494752,289143,6025.46,6871.9,12897.36
95700448,494752,289193,6025.46,6871.9,12897.36
95700449,494752,289243,6025.46,6871.9,12897.36
95700450,494752,289293,6025.46,6871.9,12897.36
95700451,494752,289343,6025.46,6871.9,12897.36
95712510,494802,282843,67572.46,70393.18,137965.64
95712511,494802,282893,46162.22,47983.72,94145.94
95712512,494802,282943,45723.63,47526.65,93250.28
95712513,494802,282993,14714.91,9391.61,24106.52
95712514,494802,283043,17017.04,10842.49,27859.53
95712515,494802,283093,17017.04,10842.49,27859.53
95712518,494802,283243,13733.14,8788.46,22521.6
95712519,494802,283293,11862.06,7563.46,19425.52
95712520,494802,283343,3545.88,2086.29,5632.17
95712521,494802,283393,5137.79,3180.86,8318.65
95712522,494802,283443,17017.04,10842.49,27859.53
95712523,494802,283493,17114.39,10915.97,28030.36
95712524,494802,283543,44747.81,24994.41,69742.22
95712525,494802,283593,41890.57,23397.68,65288.25
95712526,494802,283643,67095.37,59017.97,126113.34
95712527,494802,283693,66715.52,58672.94,125388.46
95712528,494802,283743,40143.49,35313.12,75456.61
95712529,494802,283793,3521.81,4430.93,7952.74
95712531,494802,283893,1108.44,1443.88,2552.32
95712532,494802,283943,10281.24,12703.56,22984.8
95712533,494802,283993,11977.52,14939.27,26916.79
95712534,494802,284043,13970.67,17350.63,31321.3
95712535,494802,284093,5496.59,6812.09,12308.68
95712536,494802,284143,54228.33,46157.84,100386.17
95712537,494802,284193,113963.14,96880.13,210843.27
95712538,494802,284243,102589.63,105186.97,207776.6
95712539,494802,284293,86245.97,88450.27,174696.24
95712540,494802,284343,78033.01,79963.76,157996.77
95712541,494802,284393,47285.41,48473.77,95759.18
95712542,494802,284443,38037.54,38948.67,76986.21
95712543,494802,284493,74826.97,90555.79,165382.76
95712544,494802,284543,129448.93,156454.82,285903.75
95712545,494802,284593,40138.1,48558.65,88696.75
95712546,494802,284643,66731.18,80691.72,147422.9
95712547,494802,284693,94964.85,114848.36,209813.21
95712548,494802,284743,32059.83,38814.88,70874.71
95712549,494802,284793,36203.68,43807.64,80011.32
95712550,494802,284843,28955.32,35160.14,64115.46
95712551,494802,284893,29520.83,35611.71,65132.54
95712552,494802,284943,50491.87,55015.98,105507.85
95712553,494802,284993,14124.19,17543.35,31667.54
95712554,494802,285043,27432.33,34065.2,61497.53
95712555,494802,285093,7294.72,9023.45,16318.17
95712556,494802,285143,21810.91,27092.41,48903.32
95712558,494802,285243,23281.59,28880.96,52162.55
95712559,494802,285293,28389.62,35323.64,63713.26
95712560,494802,285343,18802.71,23387.39,42190.1
95712561,494802,285393,28020.13,34879.73,62899.86
95712562,494802,285443,29048.46,34868.36,63916.82
95712563,494802,285493,68424.07,82208.23,150632.3
95712564,494802,285543,82165.58,98869.06,181034.64
95712565,494802,285593,66707.63,80104.06,146811.69
95712566,494802,285643,58642.59,70540.71,129183.3
95712567,494802,285693,72116.5,86778.85,158895.35
95712568,494802,285743,73151.15,87909.56,161060.71
95712569,494802,285793,137112.75,147024.62,284137.37
95712570,494802,285843,158996.94,170541.97,329538.91
95712571,494802,285893,154332.54,165644.08,319976.62
95712572,494802,285943,63865.46,68568.55,132434.01
95712573,494802,285993,79327.45,85143.58,164471.03
95712574,494802,286043,180080.19,193062.43,373142.62
95712575,494802,286093,69761.35,65876.81,135638.16
95712576,494802,286143,31753.45,29983.9,61737.35
95712577,494802,286193,37253.1,35209.77,72462.87
95712578,494802,286243,41328.25,39060.13,80388.38
95712579,494802,286293,19644.2,19591.81,39236.01
95712580,494802,286343,5545.44,5691.89,11237.33
95712581,494802,286393,4399.04,4504.47,8903.51
95712582,494802,286443,3919.14,4016.8,7935.94
95712583,494802,286493,185.63,182.05,367.68
95712584,494802,286543,11829.37,11828.13,23657.5
95712585,494802,286593,15050.54,15046.74,30097.28
95712586,494802,286643,16419.72,16417.24,32836.96
95712587,494802,286693,16629.95,16620.51,33250.46
95712588,494802,286743,16629.95,16620.51,33250.46
95712589,494802,286793,16629.95,16620.51,33250.46
95712590,494802,286843,11361.94,11384.57,22746.51
95712591,494802,286893,8130.87,14685.25,22816.12
95712592,494802,286943,8130.87,14685.25,22816.12
95712593,494802,286993,8130.87,14685.25,22816.12
95712594,494802,287043,8130.87,14685.25,22816.12
95712597,494802,287193,7750.06,8513.56,16263.62
95712598,494802,287243,7750.06,8513.56,16263.62
95712599,494802,287293,7750.06,8513.56,16263.62
95712600,494802,287343,7750.06,8513.56,16263.62
95712601,494802,287393,7750.06,8513.56,16263.62
95712602,494802,287443,7750.06,8513.56,16263.62
95712603,494802,287493,7750.06,8513.56,16263.62
95712604,494802,287543,7750.06,8513.56,16263.62
95712635,494802,289093,5894.97,6719.97,12614.94
95712636,494802,289143,6025.46,6871.9,12897.36
95712637,494802,289193,6027.37,6874.63,12902
95712638,494802,289243,6025.46,6871.9,12897.36
95712639,494802,289293,6025.46,6871.9,12897.36
95712640,494802,289343,6025.46,6871.9,12897.36
95712641,494802,289393,6025.46,6871.9,12897.36
95724700,494852,282893,61648.83,64168.71,125817.54
95724701,494852,282943,14035.94,8975.28,23011.22
95724702,494852,282993,1100.27,640.17,1740.44
95724703,494852,283043,13607.67,8696.45,22304.12
95724704,494852,283093,17572.51,11215,28787.51
95724705,494852,283143,13831.41,8827.62,22659.03
95724706,494852,283193,18556.02,11835.18,30391.2
95724707,494852,283243,23410.53,15244.51,38655.04
95724708,494852,283293,26255.72,17113.32,43369.04
95724709,494852,283343,24898.17,16210.51,41108.68
95724710,494852,283393,10302.97,6497.76,16800.73
95724711,494852,283443,12177,7763.58,19940.58
95724712,494852,283493,12219.89,7786.41,20006.3
95724713,494852,283543,17013.55,10840.87,27854.42
95724714,494852,283593,8808.81,10577.27,19386.08
95724715,494852,283643,8903.71,10702.93,19606.64
95724716,494852,283693,8901.88,10689.36,19591.24
95724717,494852,283743,10854.39,13590.69,24445.08
95724718,494852,283793,6264.33,7781.02,14045.35
95724719,494852,283843,397.07,525.7,922.77
95724721,494852,283943,8420.03,10545.55,18965.58
95724722,494852,283993,10338.19,12793.15,23131.34
95724723,494852,284043,7285.58,9147.3,16432.88
95724724,494852,284093,3080.68,3872.14,6952.82
95724725,494852,284143,37406.45,31802,69208.45
95724726,494852,284193,112961.11,96027.81,208988.92
95724727,494852,284243,71946.45,62662.85,134609.3
95724728,494852,284293,75116.47,77742.68,152859.15
95724729,494852,284343,82538.09,85438.13,167976.22
95724730,494852,284393,81294.93,84174.6,165469.53
95724731,494852,284443,65122.7,78632.17,143754.87
95724732,494852,284493,62935.25,76120.99,139056.24
95724733,494852,284543,47157.39,57105.15,104262.54
95724734,494852,284593,46804.03,56503.32,103307.35
95724735,494852,284643,79033.17,95739,174772.17
95724736,494852,284693,90171.6,109111.28,199282.88
95724737,494852,284743,38558.76,46756.31,85315.07
95724738,494852,284793,32186.65,38990.99,71177.64
95724739,494852,284843,32649.42,35649.15,68298.57
95724740,494852,284893,20519.61,22364.81,42884.42
95724741,494852,284943,61259.36,66686.86,127946.22
95724742,494852,284993,13198.33,16393.11,29591.44
95724744,494852,285093,27432.33,34065.2,61497.53
95724745,494852,285143,7804.52,9684.34,17488.86
95724746,494852,285193,30705.37,38189.46,68894.83
95724747,494852,285243,37188.28,46244.81,83433.09
95724748,494852,285293,26927.59,33564,60491.59
95724749,494852,285343,27547.13,34269.5,61816.63
95724750,494852,285393,28376.26,35294.07,63670.33
95724751,494852,285443,28483.3,34351.38,62834.68
95724752,494852,285493,41269.88,49635.63,90905.51
95724753,494852,285543,72603.62,87214.09,159817.71
95724754,494852,285593,88101.34,105815.71,193917.05
95724755,494852,285643,75690.16,91173.59,166863.75
95724756,494852,285693,88531.51,106663.24,195194.75
95724757,494852,285743,71093.31,85551.55,156644.86
95724758,494852,285793,31123.66,32505.59,63629.25
95724759,494852,285843,202484.65,217246.76,419731.41
95724760,494852,285893,145985.62,156637.53,302623.15
95724761,494852,285943,374951.9,401612.27,776564.17
95724762,494852,285993,406771.52,435693.15,842464.67
95724763,494852,286043,140266.44,132448.15,272714.59
95724764,494852,286093,107723.28,101725.85,209449.13
95724765,494852,286143,54166.15,51160.37,105326.52
95724766,494852,286193,36874.56,34851.07,71725.63
95724767,494852,286243,37093.04,35054.41,72147.45
95724768,494852,286293,21114.21,21100.88,42215.09
95724769,494852,286343,19052.57,19011.2,38063.77
95724770,494852,286393,20779.06,20783.99,41563.05
95724771,494852,286443,14307.54,14307.78,28615.32
95724773,494852,286543,15066.46,15059.59,30126.05
95724774,494852,286593,16402.25,16399,32801.25
95724775,494852,286643,16629.95,16620.51,33250.46
95724776,494852,286693,16629.95,16620.51,33250.46
95724777,494852,286743,16629.95,16620.51,33250.46
95724778,494852,286793,11361.94,11384.57,22746.51
95724779,494852,286843,8130.87,14685.25,22816.12
95724780,494852,286893,8130.87,14685.25,22816.12
95724781,494852,286943,8130.87,14685.25,22816.12
95724782,494852,286993,8130.87,14685.25,22816.12
95724783,494852,287043,8130.87,14685.25,22816.12
95724784,494852,287093,8130.87,14685.25,22816.12
95724785,494852,287143,7750.06,8513.56,16263.62
95724786,494852,287193,7750.06,8513.56,16263.62
95724787,494852,287243,7750.06,8513.56,16263.62
95724788,494852,287293,7750.06,8513.56,16263.62
95724789,494852,287343,7750.06,8513.56,16263.62
95724790,494852,287393,7750.06,8513.56,16263.62
95724791,494852,287443,7750.06,8513.56,16263.62
95724792,494852,287493,7750.06,8513.56,16263.62
95724793,494852,287543,7750.06,8513.56,16263.62
95724794,494852,287593,7750.06,8513.56,16263.62
95724804,494852,288093,80.36,88.58,168.94
95724805,494852,288143,34.43,39.35,73.78
95724808,494852,288293,329.39,342.13,671.52
95724824,494852,289093,5894.97,6719.97,12614.94
95724825,494852,289143,6025.46,6871.9,12897.36
95724826,494852,289193,6027.37,6874.63,12902
95724827,494852,289243,6025.46,6871.9,12897.36
95724828,494852,289293,6025.46,6871.9,12897.36
95724829,494852,289343,6025.46,6871.9,12897.36
95724830,494852,289393,6025.46,6871.9,12897.36
95724831,494852,289443,6025.46,6871.9,12897.36
95736893,494902,283093,26221.31,17021.99,43243.3
95736894,494902,283143,24242.93,15792.7,40035.63
95736898,494902,283343,26623.27,17359.95,43983.22
95736899,494902,283393,25091.59,16331.29,41422.88
95736902,494902,283543,5744.84,6940.76,12685.6
95736903,494902,283593,5751.07,6966.59,12717.66
95736904,494902,283643,5802.63,7035.18,12837.81
95736905,494902,283693,8902.59,10694.82,19597.41
95736906,494902,283743,11938.05,14947.71,26885.76
95736907,494902,283793,9731.18,12084.74,21815.92
95736908,494902,283843,6960.17,8658.15,15618.32
95736910,494902,283943,8809.61,10953.22,19762.83
95736911,494902,283993,3901.9,4910.99,8812.89
95736914,494902,284143,7955.25,6705.62,14660.87
95736915,494902,284193,79058.58,67236.49,146295.07
95736916,494902,284243,35808.92,35618.45,71427.37
95736917,494902,284293,39700.49,39314.1,79014.59
95736918,494902,284343,62195.79,64855.4,127051.19
95736919,494902,284393,36246.06,37860.25,74106.31
95736920,494902,284443,30324.68,36061.48,66386.16
95736921,494902,284493,24937.37,35222.83,60160.2
95736922,494902,284543,12912.4,18240.22,31152.62
95736923,494902,284593,5398.82,7629.46,13028.28
